X,Y,fid,gbifID,datasetKey,occurrence,kingdom,phylum,class,order,family,genus,species,infraspeci,taxonRank,scientific,verbatimSc,verbatim_1,countryCod,locality,stateProvi,occurren_1,individual,publishing,decimalLat,decimalLon,coordinate,coordina_1,elevation,elevationA,depth,depthAccur,eventDate,day,month,year,taxonKey,speciesKey,basisOfRec,institutio,collection,catalogNum,recordNumb,identified,dateIdenti,license,rightsHold,recordedBy,typeStatus,establishm,lastInterp,mediaType,issue,field_51,field_52,field_53,field_54,field_55,field_56,field_57,icon_url
-78.373955,-1.089819,"38",3584095585,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1335115299,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Pisayambo,Tungurahua,PRESENT,"2",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.089819,-78.373955,,,,,,,2012/05/11 00:00:00.000,"11","5","2012","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1335115299,,,,CC_BY_4_0,,obsr521848,,,2022-11-24T21:09:35.933Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.37699,-1.120586,"39",3578871675,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1283849130,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Parque Nacional Llanganates,Tungurahua,PRESENT,"3",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.120586,-78.37699,,,,,,,2021/07/04 00:00:00.000,"4","7","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1283849130,,,,CC_BY_4_0,,obsr1966129,,,2022-11-24T21:07:10.146Z,,,,,,,,,,./0.png
-78.48015,-0.680038,"40",3578149239,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1258032657,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"1",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2019/08/22 00:00:00.000,"22","8","2019","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1258032657,,,,CC_BY_4_0,,obsr600869,,,2022-11-24T21:14:13.654Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.35523,-1.099352,"41",3577955331,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1253671619,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Laguna de Patojapina,Tungurahua,PRESENT,"61",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.099352,-78.35523,,,,,,,2021/10/09 00:00:00.000,"9","10","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1253671619,,,,CC_BY_4_0,,obsr1086253,,,2022-11-24T21:13:43.255Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"42",3572395419,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1278010063,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"9",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1999/07/29 00:00:00.000,"29","7","1999","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1278010063,,,,CC_BY_4_0,,obsr297966,,,2022-11-24T21:15:48.504Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.38543,-1.08742,"43",3569957142,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1205463603,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Laguna de Pisayambo,Tungurahua,PRESENT,"2",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.08742,-78.38543,,,,,,,2021/07/22 00:00:00.000,"22","7","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1205463603,,,,CC_BY_4_0,,obsr539296,,,2022-11-24T21:12:25.794Z,,,,,,,,,,./0.png
-78.48015,-0.680038,"44",3568599604,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1195025639,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2016/11/17 00:00:00.000,"17","11","2016","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1195025639,,,,CC_BY_4_0,,obsr348463,,,2022-11-24T21:10:50.251Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.363686,-1.106238,"45",3555510516,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1253728110,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,"Laguna Rodeococha (-1.106, -78.364)",Tungurahua,PRESENT,"19",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.106238,-78.363686,,,,,,,2021/10/09 00:00:00.000,"9","10","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1253728110,,,,CC_BY_4_0,,obsr1686981,,,2022-11-24T21:13:40.995Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"46",3554486913,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1322239474,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2017/07/17 00:00:00.000,"17","7","2017","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1322239474,,,,CC_BY_4_0,,obsr2293769,,,2022-11-24T21:00:09.491Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"47",3547963194,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1123245008,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"5",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1991/08/28 00:00:00.000,"28","8","1991","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1123245008,,,,CC_BY_4_0,,obsr27134,,,2022-11-24T21:11:28.067Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"48",3547295368,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1286946387,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"2",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2021/11/30 00:00:00.000,"30","11","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1286946387,,,,CC_BY_4_0,,obsr1339124,,,2022-11-24T20:59:45.827Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.59304,-0.846016,"49",3546399248,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1149606538,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,"Unnamed Road, Cotopaxi, EC (-0.846, -78.593)",Cotopaxi,PRESENT,"1",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.846016,-78.59304,,,,,,,2021/05/09 00:00:00.000,"9","5","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1149606538,,,,CC_BY_4_0,,obsr2160548,,,2022-11-24T20:57:57.201Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.85923,-1.242976,"50",3542264556,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1283843332,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Reserva Comunitaria Llangahua,Tungurahua,PRESENT,"3",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.242976,-78.85923,,,,,,,2021/07/25 00:00:00.000,"25","7","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1283843332,,,,CC_BY_4_0,,obsr1966129,,,2022-11-24T20:59:43.309Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"51",3538958266,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1152075663,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"17",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2018/04/20 00:00:00.000,"20","4","2018","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1152075663,,,,CC_BY_4_0,,obsr1071602,,,2022-11-24T21:09:37.888Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.405014,-1.097552,"52",3532757568,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1211809358,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,"San Jose de Poalo, Tungurahua, EC (-1.098, -78.405)",Tungurahua,PRESENT,"10",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.097552,-78.405014,,,,,,,2021/07/04 00:00:00.000,"4","7","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1211809358,,,,CC_BY_4_0,,obsr1071602,,,2022-11-24T21:13:27.470Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.8802,-1.427207,"53",3521582738,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1160163592,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,El Arenal,Tungurahua,PRESENT,"1",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.427207,-78.8802,,,,,,,2021/05/17 00:00:00.000,"17","5","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1160163592,,,,CC_BY_4_0,,obsr1206432,,,2022-11-24T20:57:45.750Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.402374,-0.652377,"54",3388527680,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Cotopaxi-Nationalpark,,PRESENT,,bb646dff-a905-4403-a49b-6d378c2cf0d9,-0.652377,-78.402374,250,,,,,,2004/12/02 00:00:00.000,"2","12","2004","2498068","2498065",HUMAN_OBSERVATION,naturgucker,naturgucker,"-1291028348",,,,CC_BY_4_0,,"283199067",,,2022-11-25T05:41:05.936Z,,COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84,,,,,,,./0.png
-78.466667,-0.616667,"55",3355275554,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/83505952,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,,Pichincha,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-0.616667,-78.466667,2169,,,,,,2021/05/11 01:01:00.000,"11","5","2021","2498068","2498065",HUMAN_OBSERVATION,iNaturalist,Observations,"83505952",,harrier,2021-06-23T18:14:59,CC_BY_NC_4_0,santiago_olmedo,santiago_olmedo,,,2023-01-08T06:55:33.863Z,StillImage,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.43663,-0.6844,"56",3314894436,e5c5cad9-b987-4bb4-b07b-85488c5fdd80,f6122b27-9a9f-441f-a065-37c0ababa78b,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",,,EC,Cotopaxi volcano,Provincia de Cotopaxi,PRESENT,,2e7df380-8356-4533-bcb3-5459e23c794e,-0.6844,-78.43663,8000,,,,,,,,,,"2498068","2498065",PRESERVED_SPECIMEN,NHMD,AV,NHMD675832,,,,CC_BY_4_0,,"Bangert, C.",,,2023-01-04T22:52:11.362Z,,TAXON_MATCH_HIGHERRANK,INSTITUTION_COLLECTION_MISMATCH,,,,,,,./0.png
-78.48015,-0.680038,"57",3298167336,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS988147817,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2005/06/21 00:00:00.000,"21","6","2005","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS988147817,,,,CC_BY_4_0,,obsr1788811,,,2022-11-24T21:10:21.684Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"58",3298107259,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS988090298,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2005/06/21 00:00:00.000,"21","6","2005","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS988090298,,,,CC_BY_4_0,,obsr1649494,,,2022-11-24T21:10:21.666Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"59",3293117907,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1095573430,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"20",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2007/01/26 00:00:00.000,"26","1","2007","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1095573430,,,,CC_BY_4_0,,obsr2337878,,,2022-11-24T21:14:48.420Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"60",3292878014,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1095632968,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"20",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1994/02/17 00:00:00.000,"17","2","1994","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1095632968,,,,CC_BY_4_0,,obsr850787,,,2022-11-24T21:13:50.691Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"61",3290831916,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1059830064,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2005/06/21 00:00:00.000,"21","6","2005","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1059830064,,,,CC_BY_4_0,,obsr224889,,,2022-11-24T20:55:51.714Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"62",3289504873,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1093143483,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2010/01/14 00:00:00.000,"14","1","2010","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1093143483,,,,CC_BY_4_0,,obsr625058,,,2022-11-24T20:56:43.056Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"63",3288365874,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1104072486,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2017/08/15 00:00:00.000,"15","8","2017","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1104072486,,,,CC_BY_4_0,,obsr2184012,,,2022-11-24T20:46:49.381Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"64",3285882813,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1096010929,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"25",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1994/02/27 00:00:00.000,"27","2","1994","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1096010929,,,,CC_BY_4_0,,obsr850787,,,2022-11-24T21:06:52.941Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"65",3284496558,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1058362083,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"5",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2018/10/20 00:00:00.000,"20","10","2018","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1058362083,,,,CC_BY_4_0,,obsr2024183,,,2022-11-24T21:07:38.955Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"66",3282818273,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1056814264,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2018/02/11 00:00:00.000,"11","2","2018","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1056814264,,,,CC_BY_4_0,,obsr2086568,,,2022-11-24T20:58:06.027Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.472984,-0.613762,"67",3282075399,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1098724411,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Laguna de Limpiopung,Pichincha,PRESENT,"1",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.613762,-78.472984,,,,,,,2019/01/26 00:00:00.000,"26","1","2019","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1098724411,,,,CC_BY_4_0,,obsr176201,,,2022-11-24T20:56:50.831Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"68",3270356928,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS977434403,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1993/09/05 00:00:00.000,"5","9","1993","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS977434403,,,,CC_BY_4_0,,obsr239335,,,2022-11-24T21:09:48.953Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"69",3246952297,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS852998033,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"20",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2020/01/18 00:00:00.000,"18","1","2020","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS852998033,,,,CC_BY_4_0,,obsr1206432,,,2022-11-24T21:14:46.651Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"70",3230336899,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS853457655,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"1",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2020/01/19 00:00:00.000,"19","1","2020","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS853457655,,,,CC_BY_4_0,,obsr284115,,,2022-11-24T21:09:47.428Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.99894,-1.552248,"71",3213854770,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1025026884,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Las Cochas,Bolívar,PRESENT,"1",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.552248,-78.99894,,,,,,,2020/12/07 00:00:00.000,"7","12","2020","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1025026884,,,,CC_BY_4_0,,obsr1205238,,,2022-11-24T21:14:45.031Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"72",3211743888,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1110571617,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"15",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2006/05/18 00:00:00.000,"18","5","2006","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1110571617,,,,CC_BY_4_0,,obsr277657,,,2022-11-24T20:47:08.445Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"73",3210613495,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1105548919,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"10",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1993/01/21 00:00:00.000,"21","1","1993","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1105548919,,,,CC_BY_4_0,,obsr25766,,,2022-11-24T21:11:43.351Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"74",3210305848,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1105917985,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"20",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1994/01/21 00:00:00.000,"21","1","1994","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1105917985,,,,CC_BY_4_0,,obsr25766,,,2022-11-24T20:56:59.379Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"75",3209809433,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1110606252,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2004/10/13 00:00:00.000,"13","10","2004","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1110606252,,,,CC_BY_4_0,,obsr824921,,,2022-11-24T21:16:05.855Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
